"customer_id","recency_days","frequency","monetary","recency_score","frequency_score","monetary_score","rfm_score","customer_segment"
"109","509","11","5970.73","5","5","5","555","Champions"
"352","436","19","5966.80","5","4","5","545","Champions"
"4005","378","16","5966.63","2","4","5","245","Loyal Customers"
"3233","506","13","5965.81","5","5","5","555","Champions"
"153","409","16","5957.15","4","5","5","455","Champions"
"2905","429","16","5956.85","5","5","5","555","Champions"
"3397","394","18","5956.83","3","4","5","345","Loyal Customers"
"1046","368","12","5954.29","1","5","5","155","Loyal Customers"
"2544","383","14","5952.02","2","5","5","255","Loyal Customers"
"3801","369","14","5950.88","1","5","5","155","Loyal Customers"
"4995","439","10","5950.11","5","5","5","555","Champions"
"1642","374","20","5947.65","1","3","5","135","Big Spenders"
"2979","408","20","5947.17","4","3","5","435","Big Spenders"
"3734","373","17","5940.97","1","4","5","145","Loyal Customers"
"419","437","16","5937.19","5","5","5","555","Champions"
"2887","403","11","5930.41","4","5","5","455","Champions"
"4849","409","16","5924.72","4","5","5","455","Champions"
"4544","427","9","5920.26","5","5","5","555","Champions"
"787","396","17","5918.73","3","4","5","345","Loyal Customers"
"954","392","17","5912.08","3","4","5","345","Loyal Customers"
"53","397","14","5909.74","3","5","5","355","Loyal Customers"
"4334","374","15","5905.77","1","5","5","155","Loyal Customers"
"3692","387","11","5904.77","3","5","5","355","Loyal Customers"
"1263","413","19","5898.73","4","4","5","445","Champions"
"4218","440","15","5898.12","5","5","5","555","Champions"
"3179","461","15","5897.68","5","5","5","555","Champions"
"345","457","17","5892.51","5","4","5","545","Champions"
"19","376","16","5887.66","2","4","5","245","Loyal Customers"
"98","389","18","5884.54","3","4","5","345","Loyal Customers"
"1645","371","16","5880.13","1","4","5","145","Loyal Customers"
"125","398","15","5875.35","3","5","5","355","Loyal Customers"
"1182","476","11","5870.75","5","5","5","555","Champions"
"167","370","16","5870.74","1","4","5","145","Loyal Customers"
"298","380","17","5870.28","2","4","5","245","Loyal Customers"
"1955","387","15","5867.69","3","5","5","355","Loyal Customers"
"3283","510","9","5859.30","5","5","5","555","Champions"
"4014","374","22","5855.57","1","2","5","125","Big Spenders"
"3069","488","13","5852.75","5","5","5","555","Champions"
"3735","427","14","5849.21","5","5","5","555","Champions"
"462","368","17","5845.74","1","4","5","145","Loyal Customers"
"485","368","16","5842.48","1","4","5","145","Loyal Customers"
"3274","449","13","5838.49","5","5","5","555","Champions"
"3355","420","14","5837.06","4","5","5","455","Champions"
"3358","477","12","5835.90","5","5","5","555","Champions"
"1463","425","13","5833.93","5","5","5","555","Champions"
"1577","390","14","5829.01","3","5","5","355","Loyal Customers"
"4282","374","14","5827.65","1","5","5","155","Loyal Customers"
"3709","422","13","5825.04","4","5","5","455","Champions"
"3841","440","18","5822.32","5","4","5","545","Champions"
"3814","421","13","5818.39","4","5","5","455","Champions"
"3160","481","11","5816.62","5","5","5","555","Champions"
"4832","370","16","5811.35","1","4","5","145","Loyal Customers"
"420","372","13","5810.51","1","5","5","155","Loyal Customers"
"4075","388","10","5807.83","3","5","5","355","Loyal Customers"
"3266","450","20","5793.97","5","3","5","535","Big Spenders"
"3268","405","13","5793.71","4","5","5","455","Champions"
"1674","368","16","5791.97","1","4","5","145","Loyal Customers"
"873","408","12","5790.36","4","5","5","455","Champions"
"3008","390","17","5789.08","3","4","5","345","Loyal Customers"
"3584","437","14","5786.31","5","5","5","555","Champions"
"3778","402","14","5783.25","4","5","5","455","Champions"
"4789","421","18","5782.98","4","4","5","445","Champions"
"1771","439","15","5780.84","5","5","5","555","Champions"
"3066","414","13","5777.09","4","5","5","455","Champions"
"447","389","17","5776.78","3","4","5","345","Loyal Customers"
"473","397","14","5767.75","3","5","5","355","Loyal Customers"
"675","425","14","5764.11","5","5","5","555","Champions"
"1876","404","18","5761.11","4","4","5","445","Champions"
"3563","390","14","5759.71","3","5","5","355","Loyal Customers"
"1277","412","15","5756.64","4","5","5","455","Champions"
"540","421","10","5756.58","4","5","5","455","Champions"
"2497","417","15","5753.89","4","5","5","455","Champions"
"2351","429","13","5742.77","5","5","5","555","Champions"
"1432","426","11","5741.24","5","5","5","555","Champions"
"2456","421","10","5737.11","4","5","5","455","Champions"
"4510","389","11","5737.00","3","5","5","355","Loyal Customers"
"541","399","19","5732.36","4","3","5","435","Big Spenders"
"3770","375","16","5731.60","2","4","5","245","Loyal Customers"
"3672","381","19","5728.33","2","3","5","235","Big Spenders"
"3199","377","18","5723.43","2","4","5","245","Loyal Customers"
"2805","373","13","5716.58","1","5","5","155","Loyal Customers"
"4388","373","12","5716.43","1","5","5","155","Loyal Customers"
"3516","393","12","5712.83","3","5","5","355","Loyal Customers"
"367","387","14","5711.54","3","5","5","355","Loyal Customers"
"2534","380","12","5710.20","2","5","5","255","Loyal Customers"
"2804","368","15","5710.02","1","5","5","155","Loyal Customers"
"1013","394","9","5704.93","3","5","5","355","Loyal Customers"
"2995","395","15","5704.60","3","5","5","355","Loyal Customers"
"4829","502","12","5701.47","5","5","5","555","Champions"
"3055","481","13","5698.26","5","5","5","555","Champions"
"4447","469","14","5693.58","5","5","5","555","Champions"
"3989","376","12","5688.63","2","5","5","255","Loyal Customers"
"4387","405","12","5682.95","4","5","5","455","Champions"
"3609","412","15","5673.28","4","5","5","455","Champions"
"234","437","14","5659.55","5","5","5","555","Champions"
"3335","401","16","5654.39","4","5","5","455","Champions"
"3096","372","13","5651.33","1","5","5","155","Loyal Customers"
"1114","409","14","5648.50","4","5","5","455","Champions"
"3107","393","14","5644.20","3","5","5","355","Loyal Customers"
"1001","511","12","5641.32","5","5","5","555","Champions"
"4777","422","15","5638.63","4","5","5","455","Champions"
"3113","369","16","5628.72","1","4","5","145","Loyal Customers"
"399","376","18","5626.16","2","4","5","245","Loyal Customers"
"1862","403","16","5609.51","4","5","5","455","Champions"
"151","390","15","5608.19","3","5","5","355","Loyal Customers"
"3675","376","14","5603.81","2","5","5","255","Loyal Customers"
"2369","534","18","5598.73","5","4","5","545","Champions"
"2572","443","14","5594.25","5","5","5","555","Champions"
"2849","381","15","5592.69","2","5","5","255","Loyal Customers"
"2785","442","15","5591.76","5","5","5","555","Champions"
"2758","458","14","5591.16","5","5","5","555","Champions"
"4425","402","11","5590.66","4","5","5","455","Champions"
"1435","467","11","5590.13","5","5","5","555","Champions"
"3940","453","15","5586.87","5","5","5","555","Champions"
"2046","476","14","5564.79","5","5","5","555","Champions"
"615","374","14","5561.14","1","5","5","155","Loyal Customers"
"527","432","15","5558.78","5","5","5","555","Champions"
"2919","388","20","5554.36","3","3","5","335","Big Spenders"
"359","368","14","5547.33","1","5","5","155","Loyal Customers"
"4449","481","10","5532.91","5","5","5","555","Champions"
"4643","483","13","5531.23","5","5","5","555","Champions"
"2674","492","16","5517.59","5","5","5","555","Champions"
"857","431","12","5513.04","5","5","5","555","Champions"
"714","369","16","5510.22","1","4","5","145","Loyal Customers"
"4453","377","14","5508.59","2","5","5","255","Loyal Customers"
"1458","383","12","5505.76","2","5","5","255","Loyal Customers"
"452","386","15","5505.23","3","5","5","355","Loyal Customers"
"3369","447","12","5496.71","5","5","5","555","Champions"
"4429","428","14","5486.87","5","5","5","555","Champions"
"4907","456","9","5486.84","5","5","5","555","Champions"
"2295","369","13","5478.79","1","5","5","155","Loyal Customers"
"747","423","13","5476.02","5","5","5","555","Champions"
"3370","445","15","5474.42","5","5","5","555","Champions"
"902","404","12","5472.08","4","5","5","455","Champions"
"4706","427","14","5467.93","5","5","5","555","Champions"
"2233","369","12","5458.23","1","5","5","155","Loyal Customers"
"598","403","14","5458.19","4","5","5","455","Champions"
"4348","404","14","5452.07","4","5","5","455","Champions"
"2226","434","12","5451.50","5","5","5","555","Champions"
"1772","387","12","5448.54","3","5","5","355","Loyal Customers"
"1333","380","14","5442.37","2","5","5","255","Loyal Customers"
"1571","489","11","5441.02","5","5","5","555","Champions"
"3470","395","14","5436.08","3","5","5","355","Loyal Customers"
"4046","421","13","5431.68","4","5","5","455","Champions"
"1922","382","15","5429.13","2","5","5","255","Loyal Customers"
"3983","371","16","5428.35","1","4","5","145","Loyal Customers"
"4614","386","14","5421.24","3","5","5","355","Loyal Customers"
"4129","379","12","5420.96","2","5","5","255","Loyal Customers"
"1775","487","11","5419.88","5","5","5","555","Champions"
"2648","436","11","5418.52","5","5","5","555","Champions"
"773","393","17","5416.75","3","4","5","345","Loyal Customers"
"2495","455","14","5410.17","5","5","5","555","Champions"
"1899","385","15","5409.35","3","5","5","355","Loyal Customers"
"3340","411","19","5386.57","4","3","5","435","Big Spenders"
"4744","441","13","5384.33","5","5","5","555","Champions"
"2100","373","15","5379.80","1","5","5","155","Loyal Customers"
"2200","393","13","5378.96","3","5","5","355","Loyal Customers"
"114","479","11","5349.36","5","5","5","555","Champions"
"2280","371","16","5346.13","1","4","5","145","Loyal Customers"
"691","472","12","5344.93","5","5","5","555","Champions"
"1655","472","12","5342.74","5","5","5","555","Champions"
"4459","368","14","5341.28","1","5","5","155","Loyal Customers"
"3507","472","13","5336.13","5","5","5","555","Champions"
"1442","462","16","5333.07","5","5","5","555","Champions"
"922","435","18","5319.72","5","4","5","545","Champions"
"4336","460","15","5314.15","5","5","5","555","Champions"
"1968","487","9","5312.88","5","5","5","555","Champions"
"4305","378","12","5310.27","2","5","5","255","Loyal Customers"
"1126","379","14","5299.28","2","5","5","255","Loyal Customers"
"1607","496","14","5292.09","5","5","5","555","Champions"
"2668","453","13","5287.69","5","5","5","555","Champions"
"681","371","14","5272.68","1","5","5","155","Loyal Customers"
"3973","406","14","5269.72","4","5","5","455","Champions"
"3680","412","14","5256.95","4","5","5","455","Champions"
"4354","387","17","5255.34","3","4","5","345","Loyal Customers"
"1913","409","11","5251.19","4","5","5","455","Champions"
"2661","388","16","5248.97","3","5","5","355","Loyal Customers"
"2410","385","18","5248.27","3","4","5","345","Loyal Customers"
"297","383","18","5244.55","2","4","5","245","Loyal Customers"
"330","452","14","5244.08","5","5","5","555","Champions"
"1483","398","12","5239.39","3","5","5","355","Loyal Customers"
"4592","418","16","5233.35","4","5","5","455","Champions"
"310","378","16","5230.62","2","4","5","245","Loyal Customers"
"498","420","16","5224.57","4","5","5","455","Champions"
"4245","415","18","5222.79","4","4","5","445","Champions"
"3554","371","15","5206.99","1","5","5","155","Loyal Customers"
"1200","417","15","5203.50","4","5","5","455","Champions"
"4588","389","12","5201.75","3","5","5","355","Loyal Customers"
"1067","505","11","5196.50","5","5","5","555","Champions"
"962","428","13","5193.78","5","5","5","555","Champions"
"1580","558","16","5187.57","5","5","5","555","Champions"
"3855","438","15","5179.02","5","5","5","555","Champions"
"3282","410","11","5178.09","4","5","5","455","Champions"
"3121","373","12","5175.51","1","5","5","155","Loyal Customers"
"3357","374","13","5154.55","1","5","5","155","Loyal Customers"
"1613","457","13","5146.12","5","5","5","555","Champions"
"3365","410","16","5145.56","4","5","5","455","Champions"
"4956","381","13","5139.11","2","5","5","255","Loyal Customers"
"1718","404","15","5132.74","4","5","5","455","Champions"
"1136","423","15","5115.03","5","5","5","555","Champions"
"3346","415","13","5110.99","4","5","5","455","Champions"
"3934","425","14","5107.99","5","5","5","555","Champions"
"232","389","18","5103.20","3","4","5","345","Loyal Customers"
"4158","377","13","5103.01","2","5","5","255","Loyal Customers"
"4841","369","14","5098.16","1","5","5","155","Loyal Customers"
"381","374","9","5093.44","1","5","5","155","Loyal Customers"
"644","411","13","5092.96","4","5","5","455","Champions"
"559","402","11","5089.29","4","5","5","455","Champions"
"1410","577","9","5065.38","5","5","5","555","Champions"
"1889","406","11","5061.37","4","5","5","455","Champions"
"3916","372","14","5051.42","1","5","5","155","Loyal Customers"
"4859","447","13","5049.42","5","5","5","555","Champions"
"3719","391","11","5038.34","3","5","5","355","Loyal Customers"
"972","462","11","5024.98","5","5","5","555","Champions"
"1947","434","12","5024.85","5","5","5","555","Champions"
"260","382","12","5020.79","2","5","5","255","Loyal Customers"
"1421","369","15","5019.25","1","5","5","155","Loyal Customers"
"4475","427","13","5012.17","5","5","5","555","Champions"
"4549","480","13","5006.30","5","5","5","555","Champions"
"3148","391","14","5001.00","3","5","5","355","Loyal Customers"
"3483","368","14","4999.99","1","5","5","155","Loyal Customers"
"572","420","16","4999.09","4","5","5","455","Champions"
"2421","381","12","4998.77","2","5","5","255","Loyal Customers"
"2175","378","16","4997.56","2","4","5","245","Loyal Customers"
"4961","499","15","4991.41","5","5","5","555","Champions"
"1561","382","16","4969.21","2","4","5","245","Loyal Customers"
"4525","374","15","4956.64","1","5","5","155","Loyal Customers"
"2416","444","15","4950.32","5","5","5","555","Champions"
"2911","369","13","4942.83","1","5","5","155","Loyal Customers"
"872","376","17","4934.80","2","4","5","245","Loyal Customers"
"875","407","11","4934.76","4","5","5","455","Champions"
"1426","402","12","4912.70","4","5","5","455","Champions"
"629","440","13","4898.17","5","5","5","555","Champions"
"464","397","10","4891.72","3","5","5","355","Loyal Customers"
"1405","400","10","4889.55","4","5","5","455","Champions"
"4728","388","14","4884.57","3","5","5","355","Loyal Customers"
"4358","375","14","4884.30","2","5","5","255","Loyal Customers"
"2926","416","14","4878.68","4","5","5","455","Champions"
"4205","373","13","4877.99","1","5","5","155","Loyal Customers"
"1012","384","12","4874.07","2","5","5","255","Loyal Customers"
"1461","474","12","4873.59","5","5","5","555","Champions"
"436","390","12","4871.45","3","5","5","355","Loyal Customers"
"4922","379","13","4865.87","2","5","5","255","Loyal Customers"
"3461","418","11","4857.90","4","5","5","455","Champions"
